# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.0,3.0,0.20585369477682852,0,3.0,0.5705841697251524,0.0,0.0,0.0
 0.08980168575038258,1.0120964360722404,3.0000434605619244,0.20585369477682852,0.2694050572511478,3.0000000000000004,0.5705841697251524,0.0,10.57286173957738,0.0
 0.12750220421255842,1.0243844562026272,3.0001731008934365,0.6044560639877982,0.38250661263767527,2.999999999999999,0.5374566548989124,0.0,13.030403811955171,0.0
 0.15676891129470344,1.0368621282616597,3.000387808963145,0.9858130755143559,0.47030673388411026,2.9999999999999982,0.506673996770557,0.0,14.629525124274164,0.0
 0.18172075665817913,1.0495275201198362,3.000686472739657,1.3508467241563273,0.5451622699745373,2.9999999999999987,0.4780365879639666,0.0,15.729008885028389,0.0
 0.203945239717848,1.0623786996476556,3.001067980191583,1.700415815667022,0.611835719153544,3.0000000000000013,0.4513641166631387,0.0,16.491916566566083,0.0
 0.22425246928685122,1.0754137347156172,3.001531219287529,2.035320951417127,0.6727574078605536,3.0,0.4264935192311975,0.0,17.01161763315898,0.0
 0.2431212293174521,1.0886306931942193,3.0020750779961047,2.356309082269542,0.7293636879523562,2.9999999999999987,0.4032771633100123,0.0,17.34826021419612,0.0
 0.2608618317512561,1.1020276429539608,3.0026984442859175,2.664077669647775,0.7825854952537682,2.9999999999999982,0.38158123490243345,0.0,17.54347348543759,0.0
 0.27768864883831035,1.1156026518653406,3.0034002061255767,2.959278489058819,0.8330659465149308,2.9999999999999933,0.3612843058114739,0.0,17.627482627094487,0.0
 0.29375688869939315,1.1293537877988578,3.00417925148369,3.2425211080580434,0.8812706660981792,2.9999999999999964,0.3422760607919263,0.0,17.622988798179335,0.0
 0.30918304388952755,1.1432791186250106,3.005034468328866,3.514376068172758,0.9275491316685824,3.0000000000000036,0.3244561657382369,0.0,17.547472748950064,0.0
 0.324057079199989,1.1573767122142984,3.005964744629713,3.7753777974500013,0.9721712375999668,3.0000000000000036,0.3077332603746013,0.0,17.414652514798643,0.0
 0.33845010142090914,1.1716446364372195,3.006968968354839,4.026027278065101,1.0153503042627272,2.999999999999996,0.29202406133205816,0.0,17.235452563373354,0.0
 0.352419401742141,1.1860809591642734,3.0080460274728527,4.266794491095209,1.0572582052264226,2.999999999999988,0.27725256253366426,0.0,17.018673964992725,0.0
 0.3660118924344415,1.2006837482659583,3.009194809952362,4.498120658559669,1.098035677303324,2.999999999999992,0.2633493220474514,0.0,16.771472818198756,0.0
 0.37926652098236524,1.215451071612773,3.010414203761975,4.720420300966493,1.1377995629470952,2.999999999999996,0.25025082491982925,0.0,16.499710856622013,0.0
 0.39221601008376583,1.2303809970752169,3.011703096870302,4.934083126880581,1.176648030251297,3.0,0.23789891391597642,0.0,16.20821805183643,0.0
 0.40488813985935135,1.2454715925237883,3.0130603772459486,5.139475769464441,1.2146644195780534,2.999999999999991,0.2262402800439847,0.0,15.900992953895276,0.0
 0.4173067111237653,1.2607209258289862,3.014484932857524,5.336943383637332,1.2519201333712953,3.000000000000009,0.21522600629382482,0.0,15.581357923246099,0.0
 0.42949228142776236,1.2761270648613094,3.015975651673638,5.526811116042789,1.2884768442832866,3.0000000000000044,0.20481115847071815,0.0,15.252081038032264,0.0
 0.44146273598610614,1.2916880774912567,3.0175314216628966,5.709385459028732,1.3243882079583178,2.9999999999999907,0.19495441804496466,0.0,14.915472940687065,0.0
 0.4532337365060999,1.3074020315893269,3.01915113079391,5.8849554987695125,1.359701209518299,2.999999999999995,0.18561775234268466,0.0,14.573464539083274,0.0
 0.46481907829989544,1.3232669950260192,3.0208336670352853,6.05379406657455,1.3944572348996855,2.9999999999999902,0.17676611773924347,0.0,14.227669911484222,0.0
 0.47623097752518234,1.3392810356718317,3.022577918355631,6.216158801815055,1.4286929325755462,2.999999999999995,0.16836719268311703,0.0,13.879437611231033,0.0
 0.48748030451288105,1.3554422213972637,3.0243827727235564,6.372293133909157,1.4624409135386425,3.0000000000000147,0.16039113677744823,0.0,13.529892803286094,0.0
 0.4985767750105093,1.3717486200728137,3.0262471181076687,6.522427190236895,1.4957303250315273,3.000000000000005,0.1528103738345206,0.0,13.179972080228639,0.0
 0.5095291082251352,1.388198299568981,3.028169842476577,6.666778636219024,1.528587324675405,2.999999999999995,0.1455993955431056,0.0,12.83045237749152,0.0
 0.520345158419107,1.404789327756264,3.030149833798889,6.805553453145337,1.5610354752573203,3.0,0.13873458414799383,0.0,12.48197511343104,0.0
 0.5310320252492282,1.4215197725051618,3.032185980043213,6.938946658959463,1.5930960757476837,2.999999999999979,0.13219405212081278,0.0,12.135066417230309,0.0
 0.5415961468799446,1.438387701686173,3.034277169178158,7.067142976587905,1.6247884406398332,3.000000000000021,0.12595749664827044,0.0,11.790154154835534,0.0
 0.5520433790299509,1.4553911831697965,3.036422289172332,7.190317454127834,1.6561301370898522,3.0000000000000107,0.12000606785409774,0.0,11.447582303250332,0.0
 0.5623790624504876,1.472528284826531,3.038620227994343,7.3086360407447675,1.6871371873514625,3.0000000000000107,0.1143222491535883,0.0,11.10762312288657,0.0
 0.5726080808269436,1.4897970745268756,3.0408698736127993,7.422256121787521,1.71782424248083,2.9999999999999782,0.1088897485698001,0.0,10.770487498848146,0.0
